,vAr_nAmE,var_descr,file_name,file_descr,start_year,end_year,component,constraint
700,DSQ128M,For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
701,DSQ128N,For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
702,DSQ128NN,For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
703,DSQ128O,For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
704,DSQ128P,For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
705,DSQ128Q,For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
706,DSQ128R,For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
707,DSQ128S,For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
708,DSQICAFF,Caffeine (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
709,DSQICALC,Calcium (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
710,DSQICARB,Carbohydrate (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
711,DSQICHL,Total choline (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
712,DSQICHOL,Cholesterol (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
713,DSQICOPP,Copper (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
714,DSQIFA,Folic acid (mcg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
715,DSQIFDFE,"Folate, DFE (mcg)",DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
716,DSQIFIBE,Dietary fiber (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
717,DSQIIODI, ,DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
718,DSQIIRON,Iron (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
719,DSQIKCAL,Energy (kcal),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
720,DSQILYCO,Lycopene (mcg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
721,DSQILZ,Lutein + zeaxanthin (mcg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
722,DSQIMAGN,Magnesium (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
723,DSQIMFAT,Total monounsaturated fatty acids (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
724,DSQINIAC,Niacin (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
725,DSQIPFAT,Total polyunsaturated fatty acids (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
726,DSQIPHOS,Phosphorus (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
727,DSQIPOTA,Potassium (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
728,DSQIPROT,Protein (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
729,DSQISELE,Selenium (mcg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
730,DSQISFAT,Total saturated fatty acids (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
731,DSQISODI,Sodium (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
732,DSQISUGR,Total sugars (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
733,DSQITFAT,Total fat (gm),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
734,DSQIVB1,Thiamin (Vitamin B1) (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
735,DSQIVB12,Vitamin B12 (mcg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
736,DSQIVB2,Riboflavin (Vitamin B2) (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
737,DSQIVB6,Vitamin B6 (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
738,DSQIVC,Vitamin C (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
739,DSQIVD,Vitamin D (D2 + D3) (mcg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
740,DSQIVK,Vitamin K (mcg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
741,DSQIZINC,Zinc (mg),DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
742,RXQ215A,"Did you take {PRODUCT NAME} as an antacid, as a calcium supplement, or both?",DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
743,SEQN,Respondent sequence number.,DSQIDS_J,Dietary Supplement Use 30-Day - Individual Dietary Supplements,2017,2018,Dietary,None
0,BPAARM,Arm selected:,BPX_J,Blood Pressure ,2017,2018,Examination,None
1,BPACSZ,Cuff size (cm) (width X length),BPX_J,Blood Pressure ,2017,2018,Examination,None
2,BPAEN1,Enhancement used first reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
3,BPAEN2,Enhancement used second reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
4,BPAEN3,Enhancement used third reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
5,BPAEN4,Enhancement used fourth reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
6,BPXCHR,60 sec HR (30 sec HR * 2),BPX_J,Blood Pressure ,2017,2018,Examination,None
7,BPXDI1,Diastolic:  Blood pressure (first reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
8,BPXDI2,Diastolic: Blood pressure (second reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
9,BPXDI3,Diastolic: Blood pressure (third reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
10,BPXDI4,Diastolic: Blood pressure (fourth reading if necessary) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
11,BPXML1,MIL: maximum inflation levels (mm Hg),BPX_J,Blood Pressure ,2017,2018,Examination,None
12,BPXPLS,60 sec. pulse (30 sec. pulse * 2),BPX_J,Blood Pressure ,2017,2018,Examination,None
13,BPXPTY,Pulse type,BPX_J,Blood Pressure ,2017,2018,Examination,None
14,BPXPULS,Pulse regular or irregular?,BPX_J,Blood Pressure ,2017,2018,Examination,None
15,BPXSY1,Systolic:  Blood pressure (first reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
16,BPXSY2,Systolic:  Blood pressure (second reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
17,BPXSY3,Systolic:  Blood pressure (third reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
18,BPXSY4,Systolic:  Blood pressure (fourth reading if necessary) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
19,PEASCCT1,Blood Pressure Comment,BPX_J,Blood Pressure ,2017,2018,Examination,None
20,SEQN,Respondent sequence number.,BPX_J,Blood Pressure ,2017,2018,Examination,None
21,BMDSTATS,Body Measures Component status Code,BMX_J,Body Measures,2017,2018,Examination,None
22,BMIARMC,Arm Circumference Comment,BMX_J,Body Measures,2017,2018,Examination,None
23,BMIARML,Upper Arm Length Comment,BMX_J,Body Measures,2017,2018,Examination,None
24,BMIHEAD,Head Circumference Comment,BMX_J,Body Measures,2017,2018,Examination,None
25,BMIHIP,Hip Circumference Comment,BMX_J,Body Measures,2017,2018,Examination,None
26,BMIHT,Standing Height Comment,BMX_J,Body Measures,2017,2018,Examination,None
27,BMILEG,Upper Leg Length Comment,BMX_J,Body Measures,2017,2018,Examination,None
28,BMIRECUM,Recumbent Length Comment,BMX_J,Body Measures,2017,2018,Examination,None
29,BMIWAIST,Waist Circumference Comment,BMX_J,Body Measures,2017,2018,Examination,None
30,BMIWT,Weight Comment,BMX_J,Body Measures,2017,2018,Examination,None
31,BMXARMC,Arm Circumference (cm),BMX_J,Body Measures,2017,2018,Examination,None
32,BMXARML,Upper Arm Length (cm),BMX_J,Body Measures,2017,2018,Examination,None
33,BMXBMI,Body Mass Index (kg/m**2),BMX_J,Body Measures,2017,2018,Examination,None
34,BMXHEAD,Head Circumference (cm),BMX_J,Body Measures,2017,2018,Examination,None
35,BMXHIP,Hip Circumference (cm),BMX_J,Body Measures,2017,2018,Examination,None
36,BMXHT,Standing Height (cm),BMX_J,Body Measures,2017,2018,Examination,None
37,BMXLEG,Upper Leg Length (cm),BMX_J,Body Measures,2017,2018,Examination,None
38,BMXRECUM,Recumbent Length (cm),BMX_J,Body Measures,2017,2018,Examination,None
39,BMXWAIST,Waist Circumference (cm),BMX_J,Body Measures,2017,2018,Examination,None
40,BMXWT,Weight (kg),BMX_J,Body Measures,2017,2018,Examination,None
41,SEQN,Respondent sequence number.,BMX_J,Body Measures,2017,2018,Examination,None
42,OHDDESTS,Dentition Status Code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
43,OHDEXSTS,Overall Oral Health Exam Status,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
44,OHX01TC,Tooth Count:  Upper right 3rd molar (3M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
45,OHX02CSC,"Coronal Caries:  Upper right 2nd molar (2M) surface calls.
These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
46,OHX02CTC,Coronal Caries:  Upper right 2nd molar (2M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
47,OHX02RSC,"Coronal Caries: Secondary restoration surface call - Upper right 2nd molar (2M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
48,OHX02RTC,Coronal Caries: Second restoration present - Upper right 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
49,OHX02SE,"Dental Sealants:  Upper right 2nd molar (2M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
50,OHX02TC,Tooth Count:  Upper right 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
51,OHX03CSC,"Coronal Caries:  Upper right 1st molar (1M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
52,OHX03CTC,Coronal Caries:  Upper right 1st molar (1M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
53,OHX03RSC,"Coronal Caries: Secondary restoration surface call - Upper right 1st molar (1M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
54,OHX03RTC,Coronal Caries: Second restoration present - Upper right 1st molar (1M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
55,OHX03SE,"Dental Sealants:  Upper right 1st molar (1M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
56,OHX03TC,Tooth Count:  Upper right 1st molar (1M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
57,OHX04CSC,"Coronal Caries:  Upper right 2nd bicuspid/2nd primary molar (2B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
58,OHX04CTC,Coronal Caries:  Upper right 2nd bicuspid/2nd primary molar (2B) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
59,OHX04RSC,"Coronal Caries: Secondary restoration surface call - Upper right 2nd bicuspid/2nd primary molar (2B). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
60,OHX04RTC,Coronal Caries: Second restoration present - Upper right 2nd bicuspid/2nd primary molar (2B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
61,OHX04SE,"Dental Sealants:  Upper right 2nd biscuspid/2nd primary molar (2B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
62,OHX04TC,Tooth Count:  Upper right 2nd bicuspid/2nd primary molar (2B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
63,OHX05CSC,"Coronal Caries:  Upper right 1st biscuspid/1st primary molar (1B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
64,OHX05CTC,Coronal Caries:  Upper right 1st bicuspid/1st primary molar (1B) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
65,OHX05RSC,"Coronal Caries: Secondary restoration surface call - Upper right 1st bicuspid/1st primary molar (1B). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
66,OHX05RTC,Coronal Caries: Second restoration present - Upper right 1st bicuspid/1st primary molar (1B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
67,OHX05SE,"Dental Sealants:  Upper right 1st biscuspid/1st primary molar (1B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
68,OHX05TC,Tooth Count:  Upper right 1st bicuspid/1st primary molar (1B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
69,OHX06CSC,"Coronal Caries:  Upper right cuspid (C) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
70,OHX06CTC,Coronal Caries:  Upper right cuspid (C) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
71,OHX06RSC,"Coronal Caries: Secondary restoration surface call - Upper right cuspid (C). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
72,OHX06RTC,Coronal Caries: Second restoration present - Upper right cuspid (C),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
73,OHX06TC,Tooth Count:  Upper right cuspid (C),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
74,OHX07CSC,"Coronal Caries:  Upper right lateral incisor (LI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
75,OHX07CTC,Coronal Caries:  Upper right lateral incisor (LI) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
76,OHX07RSC,"Coronal Caries: Secondary restoration surface call - Upper right lateral incisor (LI). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
77,OHX07RTC,Coronal Caries: Second restoration present - Upper right lateral incisor (LI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
78,OHX07SE,"Dental Sealants:  Upper right lateral incisor (LI) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
79,OHX07TC,Tooth Count:  Upper right lateral incisor (LI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
80,OHX08CSC,"Coronal Caries:  Upper right central incisor (CI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
81,OHX08CTC,Coronal Caries:  Upper right central incisor (CI) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
82,OHX08RSC,"Coronal Caries: Secondary restoration surface call - Upper right central incisor (CI). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
83,OHX08RTC,Coronal Caries: Second restoration present - Upper right central incisor (CI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
84,OHX08TC,Tooth Count:  Upper right central incisor (CI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
85,OHX09CSC,"Coronal Caries:  Upper left central incisor (CI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
86,OHX09CTC,Coronal Caries:  Upper left central incisor (CI) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
87,OHX09RSC,"Coronal Caries: Secondary restoration surface call - Upper left central incisor (CI). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
88,OHX09RTC,Coronal Caries: Second restoration present - Upper left central incisor (CI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
89,OHX09TC,Tooth Count:  Upper left central incisor (CI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
90,OHX10CSC,"Coronal Caries:  Upper left lateral incisor (LI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
91,OHX10CTC,Coronal Caries:  Upper left lateral incisor (LI) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
92,OHX10RSC,"Coronal Caries: Secondary restoration surface call - Upper left lateral incisor (LI). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
93,OHX10RTC,Coronal Caries: Second restoration present - Upper left lateral incisor (LI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
94,OHX10SE,"Dental Sealants:  Upper left lateral incisor (LI) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
95,OHX10TC,Tooth Count:  Upper left lateral incisor (LI),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
96,OHX11CSC,"Coronal Caries:  Upper left cuspid (C) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
97,OHX11CTC,Coronal Caries:  Upper left cuspid (C) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
98,OHX11RSC,"Coronal Caries: Secondary restoration surface call - Upper left cuspid (C). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
99,OHX11RTC,Coronal Caries: Second restoration present - Upper left cuspid (C),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
100,OHX11TC,Tooth Count:  Upper left cuspid (C),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
101,OHX12CSC,"Coronal Caries:  Upper left 1st bicuspid/1st primary molar (1B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
102,OHX12CTC,Coronal Caries:  Upper left 1st bicuspid/1st primary molar (1B) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
103,OHX12RSC,"Coronal Caries: Secondary restoration surface call - Upper left 1st bicuspid/1st primary molar (1B). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
104,OHX12RTC,Coronal Caries: Second restoration present - Upper left 1st bicuspid/1st primary molar (1B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
105,OHX12SE,"Dental Sealants:  Upper left 1st biscuspid/1st primary molar (1B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
106,OHX12TC,Tooth Count:  Upper left 1st bicuspid/1st primary molar (1B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
107,OHX13CSC,"Coronal Caries:  Upper left 2nd bicuspid/2nd primary molar (2B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
108,OHX13CTC,Coronal Caries: Upper left 2nd bicuspid/2nd primary molar (2B) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
109,OHX13RSC,"Coronal Caries: Secondary restoration surface call - Upper left 2nd bicuspid/1st primary molar (2B). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
110,OHX13RTC,Coronal Caries: Second restoration present - Upper left 2nd bicuspid/1st primary molar (2B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
111,OHX13SE,"Dental Sealants:  Upper left 2nd bicuspid/2nd primary molar (2B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
112,OHX13TC,Tooth Count:  Upper left 2nd bicuspid/2nd primary molar (2B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
113,OHX14CSC,"Coronal Caries:  Upper left 1st molar (1M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
114,OHX14CTC,Coronal Caries:  Upper left 1st molar (1M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
115,OHX14RSC,"Coronal Caries: Secondary restoration surface call - Upper left 1st molar (1M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
116,OHX14RTC,Coronal Caries: Second restoration present - Upper left 1st molar (1M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
117,OHX14SE,"Dental Sealants:  Upper left 1st molar (1M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
118,OHX14TC,Tooth Count:  Upper left 1st molar (1M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
119,OHX15CSC,"Coronal Caries:  Upper left 2nd molar (2M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
120,OHX15CTC,Coronal Caries: Upper left 2nd molar (2M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
121,OHX15RSC,"Coronal Caries: Secondary restoration surface call - Upper left 2nd molar (2M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
122,OHX15RTC,Coronal Caries: Second restoration present - Upper left 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
123,OHX15SE,"Dental Sealants:  Upper left 2nd molar (2M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
124,OHX15TC,Tooth Count:  Upper left 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
125,OHX16TC,Tooth Count:  Upper left 3rd molar (3M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
126,OHX17TC,Tooth Count:  Lower left 3rd molar (3M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
127,OHX18CSC,"Coronal Caries:  Lower left 2nd molar (2M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
128,OHX18CTC,Coronal Caries:  Lower left 2nd molar (2M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
129,OHX18RSC,"Coronal Caries: Secondary restoration surface call - Lower left 2nd molar (2M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
130,OHX18RTC,Coronal Caries: Second restoration present - Lower left 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
131,OHX18SE,"Dental Sealants:  Lower left 2nd molar (2M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
132,OHX18TC,Tooth Count:  Lower left 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
133,OHX19CSC,"Coronal Caries:  Lower left 1st molar (1M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
134,OHX19CTC,Coronal Caries:  Lower left 1st molar (1M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
135,OHX19RSC,"Coronal Caries: Secondary restoration surface call - Lower left 1st molar (1M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
136,OHX19RTC,Coronal Caries: Second restoration present - Lower left 1st molar (1M) ,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
137,OHX19SE,"Dental Sealants:  Lower left 1st molar (1M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
138,OHX19TC,Tooth Count:  Lower left 1st molar (1M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
