,vAr_nAmE,var_descr,file_name,file_descr,start_year,end_year,component,constraint
188,DRD370SQ,Number of times walleye was eaten in the past 30 days,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
189,DRD370T,Other type of fish eaten during past 30 days,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
190,DRD370TQ,Number of times other type of fish was eaten in the past 30 days,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
191,DRD370U,Other unknown type eaten during past 30 days,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
192,DRD370UQ,Number of times other unknown type of fish was eaten in the past 30 days,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
193,DRD370V,Refused to give detailed information on fish eaten during past 30 days,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
194,DRDINT,Indicates whether the sample person has intake data for one or two days.,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
195,DRQSDIET,"Are you currently on any kind of diet, either to lose weight or for some other health-related reason?",DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
196,DRQSDT1,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
197,DRQSDT10,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
198,DRQSDT11,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
199,DRQSDT12,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
200,DRQSDT2,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
201,DRQSDT3,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
202,DRQSDT4,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
203,DRQSDT5,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
204,DRQSDT6,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
205,DRQSDT7,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
206,DRQSDT8,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
207,DRQSDT9,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
208,DRQSDT91,What kind of diet are you on? (Is it a weight loss or low calorie diet: low fat or cholesterol diet; low salt or sodium diet; sugar free or low sugar diet; low fiber diet; high fiber diet; diabetic diet; or another type of diet?),DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
209,DRQSPREP,"How often is ordinary salt or seasoned salt added in cooking or preparing foods in your household?  Is it never, rarely, occasionally, or very often?",DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
210,WTDR2D,Dietary two-day sample weight,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
211,WTDRD1,Dietary day one sample weight,DR1TOT_J,"Dietary Interview - Total Nutrient Intakes, First Day",2017,2018,Dietary,None
212,DR2_300,"Was the amount of food that {you/NAME} ate yesterday much more than usual, usual, or much less than usual?",DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
213,DR2_320Z,"Total plain water drank yesterday - including plain tap water, water from a drinking fountain, water from a water cooler, bottled water, and spring water.",DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
214,DR2_330Z,Total tap water drank yesterday - including filtered tap water and water from a drinking fountain.,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
215,DR2BWATZ,Total bottled water drank yesterday. (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
216,DR2DAY,Intake day of the week,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
217,DR2DBIH,Number of days between intake day and the day of family questionnaire administered in the household.,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
218,DR2DRSTZ,Dietary recall status,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
219,DR2EXMER,Interviewer ID code,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
220,DR2HELP,Who helped in responding for this interview,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
221,DR2LANG,The respondent spoke mostly:,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
222,DR2MRESP,Who was the main respondent for this interview?,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
223,DR2SKY,"What type of salt was it? (Was it ordinary or sea salt, lite salt, or a salt substitute?)",DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
224,DR2STY,"Did {you/SP} add any salt to {your/her/his} food at the table yesterday? Salt includes ordinary or sea salt, lite salt, or a salt substitute.",DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
225,DR2TACAR,Alpha-carotene (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
226,DR2TALCO,Alcohol (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
227,DR2TATOA,Added alpha-tocopherol (Vitamin E) (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
228,DR2TATOC,Vitamin E as alpha-tocopherol (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
229,DR2TB12A,Added vitamin B12 (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
230,DR2TBCAR,Beta-carotene (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
231,DR2TCAFF,Caffeine (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
232,DR2TCALC,Calcium (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
233,DR2TCARB,Carbohydrate (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
234,DR2TCHL,Total choline (mg) ,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
235,DR2TCHOL,Cholesterol (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
236,DR2TCOPP,Copper (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
237,DR2TCRYP,Beta-cryptoxanthin (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
238,DR2TFA,Folic acid (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
239,DR2TFDFE,Folate as dietary folate equivalents (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
240,DR2TFF,Food folate (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
241,DR2TFIBE,Dietary fiber (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
242,DR2TFOLA,Total folate (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
243,DR2TIRON,Iron (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
244,DR2TKCAL,Energy (kcal),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
245,DR2TLYCO,Lycopene (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
246,DR2TLZ,Lutein + zeaxanthin (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
247,DR2TM161,MFA 16:1 (Hexadecenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
248,DR2TM181,MFA 18:1 (Octadecenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
249,DR2TM201,MFA 20:1 (Eicosenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
250,DR2TM221,MFA 22:1 (Docosenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
251,DR2TMAGN,Magnesium (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
252,DR2TMFAT,Total monounsaturated fatty acids (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
253,DR2TMOIS,Moisture (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
254,DR2TNIAC,Niacin (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
255,DR2TNUMF,Total number of foods/beverages reported in the individual foods file,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
256,DR2TP182,PFA 18:2 (Octadecadienoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
257,DR2TP183,PFA 18:3 (Octadecatrienoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
258,DR2TP184,PFA 18:4 (Octadecatetraenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
259,DR2TP204,PFA 20:4 (Eicosatetraenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
260,DR2TP205,PFA 20:5 (Eicosapentaenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
261,DR2TP225,PFA 22:5 (Docosapentaenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
262,DR2TP226,PFA 22:6 (Docosahexaenoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
263,DR2TPFAT,Total polyunsaturated fatty acids (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
264,DR2TPHOS,Phosphorus (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
265,DR2TPOTA,Potassium (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
266,DR2TPROT,Protein (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
267,DR2TRET,Retinol (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
268,DR2TS040,SFA 4:0 (Butanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
269,DR2TS060,SFA 6:0 (Hexanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
270,DR2TS080,SFA 8:0 (Octanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
271,DR2TS100,SFA 10:0 (Decanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
272,DR2TS120,SFA 12:0 (Dodecanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
273,DR2TS140,SFA 14:0 (Tetradecanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
274,DR2TS160,SFA 16:0 (Hexadecanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
275,DR2TS180,SFA 18:0 (Octadecanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
276,DR2TSELE,Selenium (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
277,DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
278,DR2TSODI,Sodium (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
279,DR2TSUGR,Total sugars (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
280,DR2TTFAT,Total fat (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
281,DR2TTHEO,Theobromine (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
282,DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
283,DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
284,DR2TVB12,Vitamin B12 (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
285,DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
286,DR2TVB6,Vitamin B6 (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
287,DR2TVC,Vitamin C (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
288,DR2TVD,Vitamin D (D2 + D3) (mcg) ,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
289,DR2TVK,Vitamin K (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
290,DR2TWSZ,"When you drink tap water, what is the main source of the tap water? ",DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
291,DR2TZINC,Zinc (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
292,DRABF,"Indicates whether the sample person was an infant who was breast-fed on either of the two recall 

days.  
",DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
293,DRDINT,Indicates whether the sample person has intake data for one or two days.,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
294,WTDR2D,Dietary two-day sample weight,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
295,WTDRD1,Dietary day one sample weight,DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None
296,DR1DAY,Intake day of the week,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
297,DR1DBIH,Number of days between intake day and the day of family questionnaire administered in the household.,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
298,DR1DRSTZ,Dietary recall status,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
299,DR1EXMER,Interviewer ID code,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
300,DR1LANG,The respondent spoke mostly:,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
301,DRABF,"Indicates whether the sample person was an infant who was breast-fed on either of the two recall 

days.  
",DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
302,DRDINT,Indicates whether the sample person has intake data for one or two days.,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
303,WTDR2D,Dietary two-day sample weight,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
304,WTDRD1,Dietary day one sample weight,DR1IFF_J,"Dietary Interview - Individual Foods, First Day",2017,2018,Dietary,None
305,DR2DAY,Intake day of the week,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
306,DR2DBIH,Number of days between intake day and the day of family questionnaire administered in the household.,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
307,DR2DRSTZ,Dietary recall status,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
308,DR2EXMER,Interviewer ID code,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
309,DR2LANG,The respondent spoke mostly:,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
310,DRABF,"Indicates whether the sample person was an infant who was breast fed on either of the two recall days.  
",DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
311,DRDINT,Indicates whether the sample person has intake data for one or two days.,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
312,WTDR2D,Dietary two-day sample weight,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
313,WTDRD1,Dietary day one sample weight,DR2IFF_J,"Dietary Interview - Individual Foods, Second Day",2017,2018,Dietary,None
314,DR1DAY,Intake day of the week,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
315,DR1DBIH,# of days b/w intake and HH interview,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
316,DR1DRSTZ,Dietary recall status,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
317,DR1EXMER,Interviewer ID code,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
318,DR1LANG,The respondent spoke mostly:,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
319,DRDINT,Indicates whether the sample person has intake data for one or two days.,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
320,WTDR2D,Dietary two-day sample weight,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
321,WTDRD1,Dietary day one sample weight,DS1IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",2017,2018,Dietary,None
322,DR2DAY,Intake day of the week,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
323,DR2DBIH,# of days b/w intake and HH interview,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
324,DR2DRSTZ,Dietary recall status,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
325,DR2EXMER,Interviewer ID code,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
326,DR2LANG,The respondent spoke mostly:,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
327,DRDINT,Indicates whether the sample person has intake data for one or two days.,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
328,WTDR2D,Dietary two-day sample weight,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
329,WTDRD1,Dietary day one sample weight,DS2IDS_J,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",2017,2018,Dietary,None
330,DR1DAY,Intake day of the week,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
331,DR1DBIH,# of days b/w intake and HH interview,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
332,DR1DRSTZ,Dietary recall status,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
333,DR1EXMER,Interviewer ID code,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
334,DR1HELP,Who helped in responding for this interview,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
335,DR1LANG,The respondent spoke mostly:,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
336,DR1MRESP,Who was the main respondent for this interview?,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
337,DRDINT,Indicates whether the sample person has intake data for one or two days.,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
338,WTDR2D,Dietary two-day sample weight,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
339,WTDRD1,Dietary day one sample weight,DS1TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",2017,2018,Dietary,None
340,DR2DAY,Intake day of the week,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
341,DR2DBIH,# of days b/w intake and HH interview,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
342,DR2DRSTZ,Dietary recall status,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
343,DR2EXMER,Interviewer ID code,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
344,DR2HELP,Who helped in responding for this interview,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
345,DR2LANG,The respondent spoke mostly:,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
346,DR2MRESP,Who was the main respondent for this interview?,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
347,DRDINT,Indicates whether the sample person has intake data for one or two days.,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
348,WTDR2D,Dietary two-day sample weight,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
349,WTDRD1,Dietary day one sample weight,DS2TOT_J,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",2017,2018,Dietary,None
350,BPAARM,Arm selected:,BPX_J,Blood Pressure ,2017,2018,Examination,None
351,BPACSZ,Cuff size (cm) (width X length),BPX_J,Blood Pressure ,2017,2018,Examination,None
352,BPAEN1,Enhancement used first reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
353,BPAEN2,Enhancement used second reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
354,BPAEN3,Enhancement used third reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
355,BPAEN4,Enhancement used fourth reading,BPX_J,Blood Pressure ,2017,2018,Examination,None
356,BPXCHR,60 sec HR (30 sec HR * 2),BPX_J,Blood Pressure ,2017,2018,Examination,None
357,BPXDI1,Diastolic:  Blood pressure (first reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
358,BPXDI2,Diastolic: Blood pressure (second reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
359,BPXDI3,Diastolic: Blood pressure (third reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
360,BPXDI4,Diastolic: Blood pressure (fourth reading if necessary) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
361,BPXML1,MIL: maximum inflation levels (mm Hg),BPX_J,Blood Pressure ,2017,2018,Examination,None
362,BPXPLS,60 sec. pulse (30 sec. pulse * 2),BPX_J,Blood Pressure ,2017,2018,Examination,None
363,BPXPTY,Pulse type,BPX_J,Blood Pressure ,2017,2018,Examination,None
364,BPXPULS,Pulse regular or irregular?,BPX_J,Blood Pressure ,2017,2018,Examination,None
365,BPXSY1,Systolic:  Blood pressure (first reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
366,BPXSY2,Systolic:  Blood pressure (second reading) mm Hg,BPX_J,Blood Pressure ,2017,2018,Examination,None
