,var_name,var_descr,file_name,file_descr,start_year,end_year,component,constraint
179,OHX27RTC,Coronal Caries: Second restoration present - Lower right cuspid (C),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
180,OHX27TC,Tooth Count:  Lower right cuspid (C),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
181,OHX28CSC,"Coronal Caries:  Lower right 1st bicuspid/1st primary molar (1B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
182,OHX28CTC,Coronal Caries:  Lower right 1st bicuspid/1st primary molar (1B) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
183,OHX28RSC,"Coronal Caries: Secondary restoration surface call - Lower right 1st bicuspid/2nd primary molar (1B). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
184,OHX28RTC,Coronal Caries: Second restoration present - Lower right1st bicuspid/2nd primary molar (1B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
185,OHX28SE,"Dental Sealants:  Lower right 1st bicuspid/1st primary molar (1B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
186,OHX28TC,Tooth Count:  Lower right 1st bicuspid/1st primary molar (1B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
187,OHX29CSC,"Coronal Caries:  Lower right 2nd bicuspid/2nd primary molar (2B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
188,OHX29CTC,Coronal Caries:  Lower right 2nd bicuspid/2nd primary molar (2B) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
189,OHX29RSC,"Coronal Caries: Secondary restoration surface call - Lower right 2nd bicuspid/2nd primary molar (2B). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
190,OHX29RTC,Coronal Caries: Second restoration present - Lower right 2nd bicuspid/2nd primary molar (2B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
191,OHX29SE,"Dental Sealants:  Lower right 2nd bicuspid/2nd primary molar (2B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
192,OHX29TC,Tooth Count:  Lower right 2nd bicuspid/2nd primary molar (2B),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
193,OHX30CSC,"Coronal Caries:  Lower right 1st molar (1M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
194,OHX30CTC,Coronal Caries:  Lower right 1st molar (1M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
195,OHX30RSC,"Coronal Caries: Secondary restoration surface call - Lower right 1st molar (1M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
196,OHX30RTC,Coronal Caries: Second restoration present - Lower right 1st molar (1M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
197,OHX30SE,"Dental Sealants:  Lower right 1st molar (1M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
198,OHX30TC,Tooth Count:  Lower right 1st molar (1M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
199,OHX31CSC,"Coronal Caries:  Lower right 2nd molar (2M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
200,OHX31CTC,Coronal Caries:  Lower right 2nd molar (2M) tooth code,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
201,OHX31RSC,"Coronal Caries: Secondary restoration surface call - Lower right 2nd molar (2M). These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
202,OHX31RTC,Coronal Caries: Second restoration present - Lower right 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
203,OHX31SE,"Dental Sealants:  Lower right 2nd molar (2M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".",OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
204,OHX31TC,Tooth Count:  Lower right 2nd molar (2M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
205,OHX32TC,Tooth Count:  Lower right 3rd molar (3M),OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
206,OHXIMP,Tooth Count:  Ever had a tooth replaced with a surgical implant?,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
207,OHXRCAR,Root Caries: Whole mouth ,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
208,OHXRCARO,Other non-carious root lesions (erosions/abrasions): Whole mouth,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
209,OHXRRES,Root restorations for caries: Whole mouth ,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
210,OHXRRESO,Root restoration for reasons other than caries: Whole mouth,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
211,SEQN,Respondent sequence number.,OHXDEN_J,Oral Health - Dentition ,2017,2018,Examination,None
212,OHAPOS,Was the SP in a recumbent (laying down) position for all eligible assessments of the oral health exam?,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
213,OHAREC,Overall recommendation for care,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
214,OHARNF,No significant findings,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
215,OHAROCCI,Clinical impression of soft tissue condition,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
216,OHAROCDE,Denture/Partial Denture/Plates,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
217,OHAROCDT,Decayed teeth,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
218,OHAROCGP,Gum disease/problem,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
219,OHAROCOH,Oral hygiene,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
220,OHAROTH,Some other finding (specify w/referral letter),OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
221,OHDEXSTS,Overall Oral Health Exam Status,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
222,OHDRCSTS,Recommendation Care Status Code,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
223,SEQN,Respondent sequence number.,OHXREF_J,Oral Health - Recommendation of Care ,2017,2018,Examination,None
224,DXAFMRD0,Calculated DO for femur,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
225,DXAFMRK,Calculated K for femur,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
226,DXAFMRST,"Femur scan status 
",DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
227,DXXFMBCC,"Total femur BMD invalidity code
",DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
228,DXXINA,Intertrochanter area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
229,DXXINBMC,Intertrochanter BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
230,DXXINBMD,Intertrochanter BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
231,DXXNKA,Femoral neck area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
232,DXXNKBMC,Femoral neck BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
233,DXXNKBMD,Femoral neck BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
234,DXXOFA,Total femur area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
235,DXXOFBMC,Total femur BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
236,DXXOFBMD,Total femur BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
237,DXXTRA,Trochanter area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
238,DXXTRBMC,Trochanter BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
239,DXXTRBMD,Trochanter BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
240,DXXWDA,Wards triangle area,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
241,DXXWDBMC,Wards triangle BMC,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
242,DXXWDBMD,Wards triangle BMD,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
243,SEQN,Respondent sequence number.,DXXFEM_J,Dual-Energy X-ray Absorptiometry - Femur ,2017,2018,Examination,None
244,DXAEXSTS,Exam Status,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
245,DXAHEBV,Head Bone Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
246,DXAHETV,Head Tissue Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
247,DXALABV,Left Arm Bone Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
248,DXALATV,Left Arm Tissue Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
249,DXALLBV,Left Leg Bone Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
250,DXALLTV,Left Leg Tissue Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
251,DXARABV,Right Arm Bone Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
252,DXARATV,Right Arm Tissue Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
253,DXARLBV,Right Leg Bone Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
254,DXARLTV,Right Leg Tissue Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
255,DXATRBV,Trunk Bone Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
256,DXATRTV,Trunk Tissue Invalidity Code,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
257,DXDHELE,Head Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
258,DXDHEPF,Head Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
259,DXDHETOT,Head Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
260,DXDLALE,Left Arm Lean excl Body Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
261,DXDLAPF,Left Arm Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
262,DXDLATOT,Left Arm Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
263,DXDLLLE,Left Leg Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
264,DXDLLPF,Left Leg Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
265,DXDLLTOT,Left Leg Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
266,DXDRALE,Right Arm Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
267,DXDRAPF,Right Arm Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
268,DXDRATOT,Right Arm Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
269,DXDRLLE,Right Leg Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
270,DXDRLPF,Right Leg Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
271,DXDRLTOT,Right Leg Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
272,DXDSTA,Subtotal Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
273,DXDSTBMC,Subtotal Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
274,DXDSTBMD,Subtotal Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
275,DXDSTFAT,Subtotal Fat (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
276,DXDSTLE,Subtotal Lean excl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
277,DXDSTLI,Subtotal Lean incl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
278,DXDSTPF,Subtotal Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
279,DXDSTTOT,Subtotal (Total excl Head) (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
280,DXDTOA,Total Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
281,DXDTOBMC,Total Bone Mineral Content (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
282,DXDTOBMD,Total Bone Mineral Density (g/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
283,DXDTOFAT,Total Fat (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
284,DXDTOLE,Total Lean excl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
285,DXDTOLI,Total Lean incl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
286,DXDTOPF,Total Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
287,DXDTOTOT,Total Lean+Fat(g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
288,DXDTRA,Trunk Bone area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
289,DXDTRBMC,Trunk Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
290,DXDTRBMD,Trunk Bone BMD (g/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
291,DXDTRLE,Trunk Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
292,DXDTRPF,Trunk Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
293,DXDTRTOT,Trunk Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
294,DXXHEA,Head Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
295,DXXHEBMC,Head Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
296,DXXHEBMD,Head Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
297,DXXHEFAT,Head Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
298,DXXHELI,Head Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
299,DXXLAA,Left Arm Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
300,DXXLABMC,Left Arm Body Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
301,DXXLABMD,Left Arm Body Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
302,DXXLAFAT,Left Arm Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
303,DXXLALI,Left Arm Lean incl BMC (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
304,DXXLLA,Left Leg Area(cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
305,DXXLLBMC,Left Leg Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
306,DXXLLBMD,Left Leg Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
307,DXXLLFAT,Left Leg Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
308,DXXLLLI,Left Leg Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
309,DXXLRA,Left Ribs Area(cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
310,DXXLRBMC,Left Ribs Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
311,DXXLRBMD,Left Ribs Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
312,DXXLSA,Lumbar Spine Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
313,DXXLSBMC,Lumbar Spine Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
314,DXXLSBMD,Lumbar Spine Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
315,DXXPEA,Pelvis Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
316,DXXPEBMC,Pelvis Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
317,DXXPEBMD,"Pelvis Bone Mineral Density (grams/cm^2)
",DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
318,DXXRAA,Right Arm Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
319,DXXRABMC,Right Arm Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
320,DXXRABMD,Right Arm Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
321,DXXRAFAT,Right Arm Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
322,DXXRALI,Right Arm Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
323,DXXRLA,Right Leg Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
324,DXXRLBMC,Right Leg Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
325,DXXRLBMD,Right Leg Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
326,DXXRLFAT,Right Leg Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
327,DXXRLLI,Right Leg Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
328,DXXRRA,Right Ribs Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
329,DXXRRBMC,Right Ribs Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
330,DXXRRBMD,Right Ribs Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
331,DXXTRFAT,Trunk Fat (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
332,DXXTRLI,Trunk Lean incl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
333,DXXTSA,Thoracic Spine Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
334,DXXTSBMC,Thoracic Spine Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
335,DXXTSBMD,Thoracic Spine Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
336,SEQN,Respondent sequence number,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body ,2017,2018,Examination,None
337,DXASPND0,"Calculated DO for spine 
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
338,DXASPNK,"Calculated K for spine 
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
339,DXASPNST,Spine scan status,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
340,DXXL1A,"L1 area
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
341,DXXL1BCC,"L1 BMD invalidity code
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
342,DXXL1BMC,L1 BMC,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
343,DXXL1BMD,"L1 BMD
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
344,DXXL2A,"L2 area
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
345,DXXL2BCC,"L2 BMD invalidity code
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
346,DXXL2BMC,"L2 BMC
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
347,DXXL2BMD,"L2 BMD
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
348,DXXL3A,"L3 area
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
349,DXXL3BCC,"L3 BMD invalidity code
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
350,DXXL3BMC,"L3 BMC
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
351,DXXL3BMD,"L3 BMD
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
352,DXXL4A,"L4 area
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
353,DXXL4BCC,"L4 BMD invalidity code
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
354,DXXL4BMC,"L4 BMC
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
355,DXXL4BMD,"L4 BMD
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
356,DXXOSA,"Total spine area
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
357,DXXOSBCC,Total spine BMD invalidity code,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
358,DXXOSBMC,"Total spine BMC
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
359,DXXOSBMD,"Total spine BMD
",DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
360,SEQN,Respondent sequence number.,DXXSPN_J,Dual-Energy X-ray Absorptiometry - Spine ,2017,2018,Examination,None
361,LUANMTGP,Total number of measures attempted (using final wand).,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
362,LUANMVGP,Total number of complete measures retained (using final wand).,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
363,LUAPNME,Exam wand type.,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
364,LUARXIN,Reason ineligible.,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
365,LUARXNC,Reason for partial exam.,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
366,LUARXND,Reason exam not done.,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
367,LUATECH,Health technician code.,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
368,LUAXSTAT,Elastography exam status.,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
369,LUXCAPM,"Median controlled attenuated parameter (CAP) This indicator is presented as a whole number XXX, and the units for this measure are decibels per meter (dB/m).",LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
370,LUXCPIQR,Controlled attenuated parameter (CAP) interquartile range (IQRc) of final CAP measures. This indicator is presented as a whole number (e.g. XX).,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
371,LUXSIQR,"Stiffness (E) interquartile range (IQRe) of final stiffness measures. This indicator is presented with one digit to the right of the decimal, (e.g. XX.X).",LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
372,LUXSIQRM,"Ratio of the stiffness IQRe / median E stiffness value. This indicator is presented as a percent with one digit to the right of the decimal, (e.g.  XX.X %).",LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
373,LUXSMED,"Median liver stiffness (E) This indicator is presented with one digit to the right of the decimal ratio (e.g. XX.X), and the units for this measure are kilopascals (kPa).",LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
374,SEQN,Respondent sequence number.,LUX_J,Liver Ultrasound Transient Elastography ,2017,2018,Examination,None
375,BPAOARM,Arm selected - oscillometric,BPXO_J,Blood Pressure - Oscillometric Measurements ,2017,2018,Examination,None
